# Mass Density (g/cm^3)  Energy (eV/atom)  Total_Atom  Fe  Ge  O  Si  Ta  Ti  Zr
2.764172  -7.403020  720  0  135  480  0  0  105  0
2.764172  -7.404319  720  0  135  480  0  0  105  0
2.764172  -7.404371  720  0  135  480  0  0  105  0
2.764172  -7.405488  720  0  135  480  0  0  105  0
2.764172  -7.405502  720  0  135  480  0  0  105  0
2.764172  -7.406467  720  0  135  480  0  0  105  0
2.764172  -7.406481  720  0  135  480  0  0  105  0
2.764172  -7.407257  720  0  135  480  0  0  105  0
2.764172  -7.407261  720  0  135  480  0  0  105  0
2.764172  -7.407983  720  0  135  480  0  0  105  0
2.764172  -7.407987  720  0  135  480  0  0  105  0
2.764172  -7.408620  720  0  135  480  0  0  105  0
2.764172  -7.408622  720  0  135  480  0  0  105  0
2.764172  -7.409208  720  0  135  480  0  0  105  0
2.764172  -7.409213  720  0  135  480  0  0  105  0
2.764172  -7.409709  720  0  135  480  0  0  105  0
2.764172  -7.409709  720  0  135  480  0  0  105  0
2.764172  -7.410179  720  0  135  480  0  0  105  0
2.764172  -7.410180  720  0  135  480  0  0  105  0
2.764172  -7.410609  720  0  135  480  0  0  105  0
2.764172  -7.410610  720  0  135  480  0  0  105  0
2.764172  -7.410969  720  0  135  480  0  0  105  0
2.764172  -7.410969  720  0  135  480  0  0  105  0
2.764172  -7.411287  720  0  135  480  0  0  105  0
2.764172  -7.411288  720  0  135  480  0  0  105  0
2.764172  -7.411577  720  0  135  480  0  0  105  0
2.764172  -7.411577  720  0  135  480  0  0  105  0
2.764172  -7.411819  720  0  135  480  0  0  105  0
2.764172  -7.411819  720  0  135  480  0  0  105  0
2.764172  -7.412034  720  0  135  480  0  0  105  0
2.764172  -7.412034  720  0  135  480  0  0  105  0
2.764172  -7.412225  720  0  135  480  0  0  105  0
2.764172  -7.412225  720  0  135  480  0  0  105  0
2.764172  -7.412401  720  0  135  480  0  0  105  0
2.764172  -7.412402  720  0  135  480  0  0  105  0
2.764172  -7.412562  720  0  135  480  0  0  105  0
2.764172  -7.412563  720  0  135  480  0  0  105  0
2.764172  -7.412714  720  0  135  480  0  0  105  0
2.764172  -7.412714  720  0  135  480  0  0  105  0
2.764172  -7.412852  720  0  135  480  0  0  105  0
2.764172  -7.412853  720  0  135  480  0  0  105  0
2.764172  -7.412982  720  0  135  480  0  0  105  0
2.764172  -7.412982  720  0  135  480  0  0  105  0
2.764172  -7.413097  720  0  135  480  0  0  105  0
2.764172  -7.413097  720  0  135  480  0  0  105  0
2.764172  -7.413204  720  0  135  480  0  0  105  0
2.764172  -7.413204  720  0  135  480  0  0  105  0
2.764172  -7.413307  720  0  135  480  0  0  105  0
2.764172  -7.413308  720  0  135  480  0  0  105  0
2.764172  -7.413395  720  0  135  480  0  0  105  0
2.764172  -7.413395  720  0  135  480  0  0  105  0
2.764172  -7.413473  720  0  135  480  0  0  105  0
2.764172  -7.413473  720  0  135  480  0  0  105  0
2.764172  -7.413541  720  0  135  480  0  0  105  0
2.764172  -7.413541  720  0  135  480  0  0  105  0
2.764172  -7.413604  720  0  135  480  0  0  105  0
2.764172  -7.413604  720  0  135  480  0  0  105  0
2.764172  -7.413667  720  0  135  480  0  0  105  0
2.764172  -7.413668  720  0  135  480  0  0  105  0
2.764172  -7.413729  720  0  135  480  0  0  105  0
2.764172  -7.413732  720  0  135  480  0  0  105  0
2.764172  -7.413791  720  0  135  480  0  0  105  0
2.764172  -7.413793  720  0  135  480  0  0  105  0
2.764172  -7.413858  720  0  135  480  0  0  105  0
2.764172  -7.413863  720  0  135  480  0  0  105  0
2.764172  -7.413927  720  0  135  480  0  0  105  0
2.764172  -7.413941  720  0  135  480  0  0  105  0
2.764172  -7.414004  720  0  135  480  0  0  105  0
2.764172  -7.414036  720  0  135  480  0  0  105  0
2.764172  -7.414102  720  0  135  480  0  0  105  0
2.764172  -7.414142  720  0  135  480  0  0  105  0
2.764172  -7.414235  720  0  135  480  0  0  105  0
2.764172  -7.414274  720  0  135  480  0  0  105  0
2.764172  -7.414345  720  0  135  480  0  0  105  0
2.764172  -7.414361  720  0  135  480  0  0  105  0
2.764172  -7.414419  720  0  135  480  0  0  105  0
2.764172  -7.414443  720  0  135  480  0  0  105  0
2.764172  -7.414502  720  0  135  480  0  0  105  0
2.764172  -7.414555  720  0  135  480  0  0  105  0
2.764172  -7.414605  720  0  135  480  0  0  105  0
2.764172  -7.414678  720  0  135  480  0  0  105  0
2.764172  -7.414744  720  0  135  480  0  0  105  0
2.764172  -7.414784  720  0  135  480  0  0  105  0
2.764172  -7.414836  720  0  135  480  0  0  105  0
2.764172  -7.414887  720  0  135  480  0  0  105  0
2.764172  -7.414958  720  0  135  480  0  0  105  0
2.764172  -7.414997  720  0  135  480  0  0  105  0
2.764172  -7.415071  720  0  135  480  0  0  105  0
2.764172  -7.415109  720  0  135  480  0  0  105  0
2.764172  -7.415187  720  0  135  480  0  0  105  0
2.764172  -7.415209  720  0  135  480  0  0  105  0
2.764172  -7.415284  720  0  135  480  0  0  105  0
2.764172  -7.415295  720  0  135  480  0  0  105  0
2.764172  -7.415360  720  0  135  480  0  0  105  0
2.764172  -7.415371  720  0  135  480  0  0  105  0
2.764172  -7.415436  720  0  135  480  0  0  105  0
2.764172  -7.415456  720  0  135  480  0  0  105  0
2.764172  -7.415517  720  0  135  480  0  0  105  0
2.764172  -7.415526  720  0  135  480  0  0  105  0
2.764172  -7.415576  720  0  135  480  0  0  105  0
2.764172  -7.415579  720  0  135  480  0  0  105  0
2.764172  -7.415625  720  0  135  480  0  0  105  0
2.764172  -7.415627  720  0  135  480  0  0  105  0
2.764172  -7.415671  720  0  135  480  0  0  105  0
2.764172  -7.415673  720  0  135  480  0  0  105  0
2.764172  -7.415713  720  0  135  480  0  0  105  0
2.764172  -7.415714  720  0  135  480  0  0  105  0
2.764172  -7.415744  720  0  135  480  0  0  105  0
2.764172  -7.415745  720  0  135  480  0  0  105  0
2.764172  -7.415771  720  0  135  480  0  0  105  0
2.764172  -7.415772  720  0  135  480  0  0  105  0
2.764172  -7.415797  720  0  135  480  0  0  105  0
2.764172  -7.415797  720  0  135  480  0  0  105  0
2.764172  -7.415819  720  0  135  480  0  0  105  0
2.764172  -7.415819  720  0  135  480  0  0  105  0
2.764172  -7.415839  720  0  135  480  0  0  105  0
2.764172  -7.415839  720  0  135  480  0  0  105  0
2.764172  -7.415856  720  0  135  480  0  0  105  0
2.764172  -7.415856  720  0  135  480  0  0  105  0
2.764172  -7.415871  720  0  135  480  0  0  105  0
2.764172  -7.415871  720  0  135  480  0  0  105  0
2.764172  -7.415886  720  0  135  480  0  0  105  0
2.764172  -7.415886  720  0  135  480  0  0  105  0
2.764172  -7.415898  720  0  135  480  0  0  105  0
2.764172  -7.415898  720  0  135  480  0  0  105  0
2.764172  -7.415910  720  0  135  480  0  0  105  0
2.764172  -7.415910  720  0  135  480  0  0  105  0
2.764172  -7.415921  720  0  135  480  0  0  105  0
2.764172  -7.415921  720  0  135  480  0  0  105  0
2.764172  -7.415931  720  0  135  480  0  0  105  0
2.764172  -7.415931  720  0  135  480  0  0  105  0
2.764172  -7.415940  720  0  135  480  0  0  105  0
2.764172  -7.415941  720  0  135  480  0  0  105  0
2.764172  -7.415949  720  0  135  480  0  0  105  0
2.764172  -7.415949  720  0  135  480  0  0  105  0
2.764172  -7.415956  720  0  135  480  0  0  105  0
2.764172  -7.415956  720  0  135  480  0  0  105  0
2.764172  -7.415964  720  0  135  480  0  0  105  0
2.764172  -7.415964  720  0  135  480  0  0  105  0
2.764172  -7.415971  720  0  135  480  0  0  105  0
2.764172  -7.415972  720  0  135  480  0  0  105  0
2.764172  -7.415978  720  0  135  480  0  0  105  0
2.764172  -7.415978  720  0  135  480  0  0  105  0
2.764172  -7.415985  720  0  135  480  0  0  105  0
2.764172  -7.415986  720  0  135  480  0  0  105  0
2.764172  -7.415993  720  0  135  480  0  0  105  0
2.764172  -7.415993  720  0  135  480  0  0  105  0
2.764172  -7.416000  720  0  135  480  0  0  105  0
2.764172  -7.416001  720  0  135  480  0  0  105  0
2.764172  -7.416009  720  0  135  480  0  0  105  0
2.764172  -7.416010  720  0  135  480  0  0  105  0
2.764172  -7.416017  720  0  135  480  0  0  105  0
2.764172  -7.416018  720  0  135  480  0  0  105  0
2.764172  -7.416025  720  0  135  480  0  0  105  0
2.764172  -7.416026  720  0  135  480  0  0  105  0
2.764172  -7.416033  720  0  135  480  0  0  105  0
2.764172  -7.416033  720  0  135  480  0  0  105  0
2.764172  -7.416040  720  0  135  480  0  0  105  0
2.764172  -7.416041  720  0  135  480  0  0  105  0
2.764172  -7.416048  720  0  135  480  0  0  105  0
2.764172  -7.416048  720  0  135  480  0  0  105  0
2.764172  -7.416055  720  0  135  480  0  0  105  0
2.764172  -7.416055  720  0  135  480  0  0  105  0
2.764172  -7.416062  720  0  135  480  0  0  105  0
2.764172  -7.416062  720  0  135  480  0  0  105  0
2.764172  -7.416068  720  0  135  480  0  0  105  0
2.764172  -7.416068  720  0  135  480  0  0  105  0
2.764172  -7.416073  720  0  135  480  0  0  105  0
2.764172  -7.416074  720  0  135  480  0  0  105  0
2.764172  -7.416079  720  0  135  480  0  0  105  0
2.764172  -7.416079  720  0  135  480  0  0  105  0
2.764172  -7.416084  720  0  135  480  0  0  105  0
2.764172  -7.416084  720  0  135  480  0  0  105  0
2.764172  -7.416088  720  0  135  480  0  0  105  0
2.764172  -7.416088  720  0  135  480  0  0  105  0
2.764172  -7.416092  720  0  135  480  0  0  105  0
2.764172  -7.416092  720  0  135  480  0  0  105  0
2.764172  -7.416096  720  0  135  480  0  0  105  0
2.764172  -7.416096  720  0  135  480  0  0  105  0
2.764172  -7.416099  720  0  135  480  0  0  105  0
2.764172  -7.416099  720  0  135  480  0  0  105  0
2.764172  -7.416103  720  0  135  480  0  0  105  0
2.764172  -7.416103  720  0  135  480  0  0  105  0
2.764172  -7.416105  720  0  135  480  0  0  105  0
2.764172  -7.416105  720  0  135  480  0  0  105  0
2.764172  -7.416108  720  0  135  480  0  0  105  0
2.764172  -7.416108  720  0  135  480  0  0  105  0
2.764172  -7.416110  720  0  135  480  0  0  105  0
2.764172  -7.416110  720  0  135  480  0  0  105  0
2.764172  -7.416113  720  0  135  480  0  0  105  0
2.764172  -7.416113  720  0  135  480  0  0  105  0
2.764172  -7.416115  720  0  135  480  0  0  105  0
2.764172  -7.416115  720  0  135  480  0  0  105  0
2.764172  -7.416117  720  0  135  480  0  0  105  0
2.764172  -7.416117  720  0  135  480  0  0  105  0
2.764172  -7.416118  720  0  135  480  0  0  105  0
2.764172  -7.416118  720  0  135  480  0  0  105  0
2.764172  -7.416120  720  0  135  480  0  0  105  0
2.764172  -7.416120  720  0  135  480  0  0  105  0
2.764172  -7.416121  720  0  135  480  0  0  105  0
2.764172  -7.416121  720  0  135  480  0  0  105  0
2.764172  -7.416122  720  0  135  480  0  0  105  0
2.764172  -7.416122  720  0  135  480  0  0  105  0
2.764172  -7.416123  720  0  135  480  0  0  105  0
2.764172  -7.416123  720  0  135  480  0  0  105  0
2.764172  -7.416124  720  0  135  480  0  0  105  0
2.764172  -7.416124  720  0  135  480  0  0  105  0
2.764172  -7.416125  720  0  135  480  0  0  105  0
2.686677  -7.272647  720  0  135  480  0  0  105  0
2.686677  -7.314078  720  0  135  480  0  0  105  0
2.686677  -7.324508  720  0  135  480  0  0  105  0
2.686677  -7.344465  720  0  135  480  0  0  105  0
2.686677  -7.349015  720  0  135  480  0  0  105  0
2.686677  -7.358064  720  0  135  480  0  0  105  0
2.686677  -7.359543  720  0  135  480  0  0  105  0
2.686677  -7.364946  720  0  135  480  0  0  105  0
2.686677  -7.366138  720  0  135  480  0  0  105  0
2.686677  -7.370791  720  0  135  480  0  0  105  0
2.686677  -7.371795  720  0  135  480  0  0  105  0
2.686677  -7.375207  720  0  135  480  0  0  105  0
2.686677  -7.375426  720  0  135  480  0  0  105  0
2.686677  -7.378248  720  0  135  480  0  0  105  0
2.686677  -7.378575  720  0  135  480  0  0  105  0
2.686677  -7.381041  720  0  135  480  0  0  105  0
2.686677  -7.381203  720  0  135  480  0  0  105  0
2.686677  -7.383444  720  0  135  480  0  0  105  0
2.686677  -7.383579  720  0  135  480  0  0  105  0
2.686677  -7.385445  720  0  135  480  0  0  105  0
2.686677  -7.385500  720  0  135  480  0  0  105  0
2.686677  -7.387097  720  0  135  480  0  0  105  0
2.686677  -7.387122  720  0  135  480  0  0  105  0
2.686677  -7.388499  720  0  135  480  0  0  105  0
2.686677  -7.388518  720  0  135  480  0  0  105  0
2.686677  -7.389675  720  0  135  480  0  0  105  0
2.686677  -7.389676  720  0  135  480  0  0  105  0
2.686677  -7.390735  720  0  135  480  0  0  105  0
2.686677  -7.390754  720  0  135  480  0  0  105  0
2.686677  -7.391683  720  0  135  480  0  0  105  0
2.686677  -7.391687  720  0  135  480  0  0  105  0
2.686677  -7.392464  720  0  135  480  0  0  105  0
2.686677  -7.392466  720  0  135  480  0  0  105  0
2.686677  -7.393128  720  0  135  480  0  0  105  0
2.686677  -7.393128  720  0  135  480  0  0  105  0
2.686677  -7.393763  720  0  135  480  0  0  105  0
2.686677  -7.393772  720  0  135  480  0  0  105  0
2.686677  -7.394339  720  0  135  480  0  0  105  0
2.686677  -7.394343  720  0  135  480  0  0  105  0
2.686677  -7.394814  720  0  135  480  0  0  105  0
2.686677  -7.394815  720  0  135  480  0  0  105  0
2.686677  -7.395190  720  0  135  480  0  0  105  0
2.686677  -7.395191  720  0  135  480  0  0  105  0
2.686677  -7.395535  720  0  135  480  0  0  105  0
2.686677  -7.395537  720  0  135  480  0  0  105  0
2.686677  -7.395844  720  0  135  480  0  0  105  0
2.686677  -7.395844  720  0  135  480  0  0  105  0
2.686677  -7.396111  720  0  135  480  0  0  105  0
2.686677  -7.396111  720  0  135  480  0  0  105  0
2.686677  -7.396352  720  0  135  480  0  0  105  0
2.686677  -7.396353  720  0  135  480  0  0  105  0
2.686677  -7.396566  720  0  135  480  0  0  105  0
2.686677  -7.396566  720  0  135  480  0  0  105  0
2.686677  -7.396764  720  0  135  480  0  0  105  0
2.686677  -7.396766  720  0  135  480  0  0  105  0
2.686677  -7.396949  720  0  135  480  0  0  105  0
2.686677  -7.396953  720  0  135  480  0  0  105  0
2.686677  -7.397124  720  0  135  480  0  0  105  0
2.686677  -7.397125  720  0  135  480  0  0  105  0
2.686677  -7.397281  720  0  135  480  0  0  105  0
2.686677  -7.397282  720  0  135  480  0  0  105  0
2.686677  -7.397424  720  0  135  480  0  0  105  0
2.686677  -7.397424  720  0  135  480  0  0  105  0
2.686677  -7.397559  720  0  135  480  0  0  105  0
2.686677  -7.397560  720  0  135  480  0  0  105  0
2.686677  -7.397685  720  0  135  480  0  0  105  0
2.686677  -7.397686  720  0  135  480  0  0  105  0
2.686677  -7.397799  720  0  135  480  0  0  105  0
2.686677  -7.397799  720  0  135  480  0  0  105  0
2.686677  -7.397897  720  0  135  480  0  0  105  0
2.686677  -7.397897  720  0  135  480  0  0  105  0
2.686677  -7.397980  720  0  135  480  0  0  105  0
2.686677  -7.397980  720  0  135  480  0  0  105  0
2.686677  -7.398051  720  0  135  480  0  0  105  0
2.686677  -7.398051  720  0  135  480  0  0  105  0
2.686677  -7.398116  720  0  135  480  0  0  105  0
2.686677  -7.398116  720  0  135  480  0  0  105  0
2.686677  -7.398179  720  0  135  480  0  0  105  0
2.686677  -7.398180  720  0  135  480  0  0  105  0
2.686677  -7.398237  720  0  135  480  0  0  105  0
2.686677  -7.398237  720  0  135  480  0  0  105  0
2.686677  -7.398286  720  0  135  480  0  0  105  0
2.686677  -7.398286  720  0  135  480  0  0  105  0
2.686677  -7.398334  720  0  135  480  0  0  105  0
2.686677  -7.398335  720  0  135  480  0  0  105  0
2.686677  -7.398379  720  0  135  480  0  0  105  0
2.686677  -7.398379  720  0  135  480  0  0  105  0
2.686677  -7.398424  720  0  135  480  0  0  105  0
2.686677  -7.398425  720  0  135  480  0  0  105  0
2.686677  -7.398468  720  0  135  480  0  0  105  0
2.686677  -7.398468  720  0  135  480  0  0  105  0
2.686677  -7.398513  720  0  135  480  0  0  105  0
2.686677  -7.398516  720  0  135  480  0  0  105  0
2.686677  -7.398562  720  0  135  480  0  0  105  0
2.686677  -7.398578  720  0  135  480  0  0  105  0
2.686677  -7.398627  720  0  135  480  0  0  105  0
2.686677  -7.398654  720  0  135  480  0  0  105  0
2.686677  -7.398701  720  0  135  480  0  0  105  0
2.686677  -7.398722  720  0  135  480  0  0  105  0
2.686677  -7.398758  720  0  135  480  0  0  105  0
2.686677  -7.398767  720  0  135  480  0  0  105  0
2.686677  -7.398803  720  0  135  480  0  0  105  0
2.686677  -7.398821  720  0  135  480  0  0  105  0
2.686677  -7.398856  720  0  135  480  0  0  105  0
2.686677  -7.398886  720  0  135  480  0  0  105  0
2.686677  -7.398912  720  0  135  480  0  0  105  0
2.686677  -7.398941  720  0  135  480  0  0  105  0
2.686677  -7.398975  720  0  135  480  0  0  105  0
2.686677  -7.399011  720  0  135  480  0  0  105  0
2.686677  -7.399040  720  0  135  480  0  0  105  0
2.686677  -7.399101  720  0  135  480  0  0  105  0
2.686677  -7.399093  720  0  135  480  0  0  105  0
2.686677  -7.399119  720  0  135  480  0  0  105  0
2.686677  -7.399161  720  0  135  480  0  0  105  0
2.686677  -7.399238  720  0  135  480  0  0  105  0
2.686677  -7.399247  720  0  135  480  0  0  105  0
2.686677  -7.399312  720  0  135  480  0  0  105  0
2.686677  -7.399395  720  0  135  480  0  0  105  0
2.686677  -7.399495  720  0  135  480  0  0  105  0
2.686677  -7.399557  720  0  135  480  0  0  105  0
2.686677  -7.399648  720  0  135  480  0  0  105  0
2.686677  -7.399699  720  0  135  480  0  0  105  0
2.686677  -7.399788  720  0  135  480  0  0  105  0
2.686677  -7.399861  720  0  135  480  0  0  105  0
2.686677  -7.399962  720  0  135  480  0  0  105  0
2.686677  -7.400036  720  0  135  480  0  0  105  0
2.686677  -7.400139  720  0  135  480  0  0  105  0
2.686677  -7.400326  720  0  135  480  0  0  105  0
2.686677  -7.400530  720  0  135  480  0  0  105  0
2.686677  -7.400639  720  0  135  480  0  0  105  0
2.686677  -7.400786  720  0  135  480  0  0  105  0
2.686677  -7.400800  720  0  135  480  0  0  105  0
2.686677  -7.401012  720  0  135  480  0  0  105  0
2.686677  -7.401121  720  0  135  480  0  0  105  0
2.686677  -7.401281  720  0  135  480  0  0  105  0
2.686677  -7.401288  720  0  135  480  0  0  105  0
2.686677  -7.401400  720  0  135  480  0  0  105  0
2.686677  -7.401409  720  0  135  480  0  0  105  0
2.686677  -7.401516  720  0  135  480  0  0  105  0
2.686677  -7.401533  720  0  135  480  0  0  105  0
2.686677  -7.401627  720  0  135  480  0  0  105  0
2.686677  -7.401649  720  0  135  480  0  0  105  0
